Time,subjectID,TrialID,FittsLaw-Id,ButtonName,Target-X,Target-Y,Input-Method,GazeCoordinates-X,GazeCoordinates-Y,Previous-Target-X,Pervious-Target-Y,Cursor
97.24007,15,2,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.5043662,1.710421,-0.4428406,1.423859,No
97.27438,15,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.4864623,1.545516,0.582489,1.626312,No
99.03989,15,2,1.2,Panel-5-Target-2,-0.2362671,1.719391,Head-Gaze,-0.1361647,1.840904,0.3756104,1.577484,No
102.3437,15,2,1.2,Panel-5-Target-3,0.3034363,1.3349,Head-Gaze,0.2185113,1.447046,-0.2362671,1.719391,No
104.0268,15,2,1.2,Panel-5-Target-4,-0.08847046,1.918884,Head-Gaze,-0.105843,2.00266,0.3034363,1.3349,No
106.6948,15,2,1.2,Panel-5-Target-5,0.1159668,1.213837,Head-Gaze,-0.03014952,1.397164,-0.08847046,1.918884,No
109.9324,15,2,1.2,Panel-5-Target-6,0.1213989,1.974823,Head-Gaze,-0.03794384,1.807855,0.1159668,1.213837,No
111.0456,15,2,1.2,Panel-5-Target-7,-0.08242798,1.264496,Head-Gaze,-0.06193855,1.448961,0.1213989,1.974823,No
112.9937,15,2,1.2,Panel-5-Target-8,0.3140259,1.831757,Head-Gaze,0.1057281,1.703755,-0.08242798,1.264496,No
123.113,15,2,1.2,Panel-5-Target-9,-0.2323303,1.448608,Head-Gaze,-0.3362873,1.643053,0.3140259,1.831757,No
130.2429,15,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.2390281,1.549493,-0.2323303,1.448608,No
130.3441,15,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.2390281,1.549493,0.3756104,1.577484,No
157.03,15,2,1.8,Panel-3-Target-2,-0.2926025,1.798035,Head-Gaze,-0.162859,1.860023,0.4237671,1.651306,No
159.2775,15,2,1.8,Panel-3-Target-3,0.3410034,1.37616,Head-Gaze,0.2919694,1.390695,-0.2926025,1.798035,No
160.6663,15,2,1.8,Panel-3-Target-4,-0.1308899,2.018158,Head-Gaze,-0.1248871,1.968356,0.3410034,1.37616,No
163.0168,15,2,1.8,Panel-3-Target-5,0.1241455,1.234009,Head-Gaze,0.04936942,1.362014,-0.1308899,2.018158,No
164.8278,15,2,1.8,Panel-3-Target-6,0.1138306,2.07547,Head-Gaze,0.02967446,1.950678,0.1241455,1.234009,No
166.0316,15,2,1.8,Panel-3-Target-7,-0.1411743,1.291321,Head-Gaze,-0.1042619,1.333803,0.1138306,2.07547,No
167.5142,15,2,1.8,Panel-3-Target-8,0.3440247,1.926453,Head-Gaze,0.2142702,1.933924,-0.1411743,1.291321,No
171.7157,15,2,1.8,Panel-3-Target-9,-0.2974548,1.511444,Head-Gaze,-0.2911049,1.551418,0.3440247,1.926453,No
173.2135,15,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.3564653,1.607576,-0.2974548,1.511444,No
173.2463,15,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.3467657,1.615115,0.4237671,1.651306,No
174.6134,15,2,1.4,Panel-8-Target-2,-0.2387085,1.770538,Head-Gaze,-0.1549715,1.749619,0.3586731,1.633179,No
175.7817,15,2,1.4,Panel-8-Target-3,0.2810364,1.403687,Head-Gaze,0.2391908,1.49574,-0.2387085,1.770538,No
177.2617,15,2,1.4,Panel-8-Target-4,-0.1048279,1.970001,Head-Gaze,-0.1987876,1.995014,0.2810364,1.403687,No
180.4306,15,2,1.4,Panel-8-Target-5,0.09292603,1.270691,Head-Gaze,0.05151251,1.317829,-0.1048279,1.970001,No
181.7631,15,2,1.4,Panel-8-Target-5,0.09292603,1.270691,Head-Gaze,0.05654244,1.350627,0.09292603,1.270691,No
182.8118,15,2,1.4,Panel-8-Target-6,0.1011047,2.025024,Head-Gaze,0.08480223,2.104134,0.09292603,1.270691,No
185.2651,15,2,1.4,Panel-8-Target-7,-0.1011963,1.305084,Head-Gaze,-0.1274038,1.419319,0.1011047,2.025024,No
186.4294,15,2,1.4,Panel-8-Target-8,0.285553,1.901215,Head-Gaze,0.1712736,1.875212,-0.1011963,1.305084,No
187.9509,15,2,1.4,Panel-8-Target-9,-0.2272034,1.504578,Head-Gaze,-0.3314538,1.484612,0.285553,1.901215,No
189.4302,15,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.3723598,1.700799,-0.2272034,1.504578,No
190.9131,15,2,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5922454,1.627949,0.3586731,1.633179,No
192.713,15,2,3.2,Panel-6-Target-2,-0.4316406,1.859253,Head-Gaze,-0.433149,1.802209,0.602478,1.650604,No
196.0285,15,2,3.2,Panel-6-Target-3,0.4736328,1.270477,Head-Gaze,0.4796243,1.217361,-0.4316406,1.859253,No
196.0938,15,2,3.2,Panel-6-Target-3,0.4736328,1.270477,Head-Gaze,0.4796243,1.217361,0.4736328,1.270477,No
198.4272,15,2,3.2,Panel-6-Target-4,-0.1978149,2.165802,Head-Gaze,-0.189922,2.197848,0.4736328,1.270477,No
198.461,15,2,3.2,Panel-6-Target-4,-0.1978149,2.165802,Head-Gaze,-0.189922,2.197848,-0.1978149,2.165802,No
201.7449,15,2,3.2,Panel-6-Target-5,0.1601868,1.072357,Head-Gaze,-0.2208753,2.162164,-0.1978149,2.165802,No
201.8617,15,2,3.2,Panel-6-Target-5,0.1601868,1.072357,Head-Gaze,-0.2208753,2.162164,0.1601868,1.072357,No
207.9791,15,2,3.2,Panel-6-Target-6,0.1616821,2.237335,Head-Gaze,-0.2208753,2.162164,0.1601868,1.072357,No
208.0988,15,2,3.2,Panel-6-Target-6,0.1616821,2.237335,Head-Gaze,-0.2208753,2.162164,0.1616821,2.237335,No
211.615,15,2,3.2,Panel-6-Target-7,-0.1954041,1.140472,Head-Gaze,-0.2331855,1.142698,0.1616821,2.237335,No
213.7307,15,2,3.2,Panel-6-Target-8,0.4815063,2.037872,Head-Gaze,0.4490874,1.985681,-0.1954041,1.140472,No
217.7642,15,2,3.2,Panel-6-Target-9,-0.4361572,1.455048,Head-Gaze,-0.4512882,1.514401,0.4815063,2.037872,No
217.9804,15,2,3.2,Panel-6-Target-9,-0.4361572,1.455048,Head-Gaze,-0.415041,1.508453,-0.4361572,1.455048,No
222.1265,15,2,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5968518,1.710696,-0.4361572,1.455048,No
222.1612,15,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Head-Gaze,0.524098,1.598859,0.602478,1.650604,No
223.9592,15,2,3.1,Panel-9-Target-2,-0.3783264,1.82901,Head-Gaze,-0.3388646,1.789971,0.5222168,1.648773,No
224.0934,15,2,3.1,Panel-9-Target-2,-0.3783264,1.82901,Head-Gaze,-0.3388646,1.789971,-0.3783264,1.82901,No
227.962,15,2,3.1,Panel-9-Target-3,0.4161072,1.294525,Head-Gaze,0.4636359,1.272684,-0.3783264,1.82901,No
230.2278,15,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1652109,2.141426,0.4161072,1.294525,No
230.2929,15,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1857695,2.159521,-0.1756897,2.111481,No
230.5142,15,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1732174,2.172594,-0.1756897,2.111481,No
232.1652,15,2,3.1,Panel-9-Target-5,0.1359558,1.112274,Head-Gaze,-0.2109795,2.066887,-0.1756897,2.111481,No
242.8131,15,2,3.1,Panel-9-Target-6,0.1377563,2.173828,Head-Gaze,0.1298751,2.175216,0.1359558,1.112274,No
244.8104,15,2,3.1,Panel-9-Target-7,-0.1720581,1.168884,Head-Gaze,-0.1711375,1.185886,0.1377563,2.173828,No
244.8756,15,2,3.1,Panel-9-Target-7,-0.1720581,1.168884,Head-Gaze,-0.177021,1.227812,-0.1720581,1.168884,No
248.2258,15,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Head-Gaze,0.3629307,1.980652,-0.1720581,1.168884,No
248.3422,15,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Head-Gaze,0.3629307,1.980652,0.4212341,1.991791,No
250.1792,15,2,3.1,Panel-9-Target-9,-0.3777161,1.466034,Head-Gaze,0.3629307,1.980652,0.4212341,1.991791,No
250.2937,15,2,3.1,Panel-9-Target-9,-0.3777161,1.466034,Head-Gaze,0.3629307,1.980652,-0.3777161,1.466034,No
253.4798,15,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Head-Gaze,0.495488,1.600637,-0.3777161,1.466034,No
36.0747,16,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5628296,1.617368,0,0,No
47.62133,16,1,2.6,Panel-1-Target-2,-0.3537903,1.814087,Eye-Gaze,-0.3339211,1.807807,0.5403748,1.646729,No
67.70995,16,1,2.6,Panel-1-Target-3,0.4385071,1.3349,Eye-Gaze,0.4759674,1.34343,-0.3537903,1.814087,No
81.08142,16,1,2.6,Panel-1-Target-4,-0.1441956,2.068604,Eye-Gaze,-0.1183021,2.078612,0.4385071,1.3349,No
82.54868,16,1,2.6,Panel-1-Target-5,0.1668396,1.165222,Eye-Gaze,0.1755203,1.167566,-0.1441956,2.068604,No
84.21918,16,1,2.6,Panel-1-Target-6,0.1616821,2.123627,Eye-Gaze,0.1585438,2.137135,0.1668396,1.165222,No
126.812,16,1,2.6,Panel-1-Target-7,-0.146637,1.217957,Eye-Gaze,-0.09505071,1.220488,0.1616821,2.123627,No
175.5736,16,1,2.6,Panel-1-Target-8,0.4370117,1.960846,Eye-Gaze,0.4680573,1.962347,-0.146637,1.217957,No
186.799,16,1,2.6,Panel-1-Target-9,-0.3453064,1.481628,Eye-Gaze,-0.2950161,1.472429,0.4370117,1.960846,No
188.3347,16,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5242706,1.644793,-0.3453064,1.481628,No
198.2592,16,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6866628,1.629265,0.5403748,1.646729,No
202.298,16,1,3.8,Panel-2-Target-2,-0.4997864,1.86911,Eye-Gaze,-0.5156609,1.858152,0.6600037,1.646729,No
203.6003,16,1,3.8,Panel-2-Target-3,0.5172729,1.229431,Eye-Gaze,0.5305435,1.189659,-0.4997864,1.86911,No
207.4283,16,1,3.8,Panel-2-Target-4,-0.2371826,2.213043,Eye-Gaze,-0.2520557,2.217314,0.5172729,1.229431,No
213.8118,16,1,3.8,Panel-2-Target-5,0.1668396,1.009308,Eye-Gaze,0.1729633,0.9788516,-0.2371826,2.213043,No
216.2891,16,1,3.8,Panel-2-Target-6,0.1616821,2.28183,Eye-Gaze,0.1405566,2.286339,0.1668396,1.009308,No
219.9598,16,1,3.8,Panel-2-Target-7,-0.2390137,1.084961,Eye-Gaze,-0.1965032,1.080762,0.1616821,2.28183,No
222.8577,16,1,3.8,Panel-2-Target-8,0.5248413,2.061707,Eye-Gaze,0.5278979,2.040879,-0.2390137,1.084961,No
225.661,16,1,3.8,Panel-2-Target-9,-0.5009766,1.428894,Eye-Gaze,-0.5126975,1.433036,0.5248413,2.061707,No
227.3285,16,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6821417,1.625513,-0.5009766,1.428894,No
227.3617,16,1,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.6821417,1.625513,0.6600037,1.646729,No
228.7452,16,1,3.2,Panel-6-Target-2,-0.4316406,1.859253,Eye-Gaze,-0.4080354,1.871484,0.602478,1.650604,No
230.7451,16,1,3.2,Panel-6-Target-3,0.4736328,1.270477,Eye-Gaze,0.5124876,1.244676,-0.4316406,1.859253,No
235.5494,16,1,3.2,Panel-6-Target-4,-0.1978149,2.165802,Eye-Gaze,-0.1837674,2.168745,0.4736328,1.270477,No
237.2124,16,1,3.2,Panel-6-Target-5,0.1601868,1.072357,Eye-Gaze,0.1563668,1.079139,-0.1978149,2.165802,No
238.7121,16,1,3.2,Panel-6-Target-6,0.1616821,2.237335,Eye-Gaze,0.1682663,2.270095,0.1601868,1.072357,No
241.1125,16,1,3.2,Panel-6-Target-7,-0.1954041,1.140472,Eye-Gaze,-0.1346925,1.123399,0.1616821,2.237335,No
244.5622,16,1,3.2,Panel-6-Target-8,0.4815063,2.037872,Eye-Gaze,0.4608828,2.032851,-0.1954041,1.140472,No
245.9124,16,1,3.2,Panel-6-Target-9,-0.4361572,1.455048,Eye-Gaze,-0.438038,1.456683,0.4815063,2.037872,No
248.608,16,1,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.6198378,1.605148,-0.4361572,1.455048,No
248.6392,16,1,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.6109401,1.612123,0.602478,1.650604,No
251.5412,16,1,2.5,Panel-7-Target-2,-0.4428406,1.828094,Eye-Gaze,-0.336474,1.836398,0.582489,1.626312,No
257.039,16,1,2.5,Panel-7-Target-3,0.460022,1.250519,Eye-Gaze,0.5234031,1.244904,-0.4428406,1.828094,No
259.4093,16,1,2.5,Panel-7-Target-4,-0.213562,2.143341,Eye-Gaze,-0.2007241,2.145843,0.460022,1.250519,No
269.6096,16,1,2.5,Panel-7-Target-5,0.1513977,1.045776,Eye-Gaze,0.1691074,1.052937,-0.213562,2.143341,No
287.6099,16,1,2.5,Panel-7-Target-6,0.1462402,2.208221,Eye-Gaze,0.126882,2.121791,0.1513977,1.045776,No
293.0733,16,1,2.5,Panel-7-Target-7,-0.2087097,1.114105,Eye-Gaze,-0.1179463,1.098286,0.1462402,2.208221,No
314.3525,16,1,2.5,Panel-7-Target-8,0.4575806,2.003265,Eye-Gaze,0.5181112,1.952754,-0.2087097,1.114105,No
317.0176,16,1,2.5,Panel-7-Target-9,-0.4428406,1.423859,Eye-Gaze,-0.3766031,1.438363,0.4575806,2.003265,No
319.9475,16,1,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.6494144,1.61709,-0.4428406,1.423859,No
322.5629,16,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.560474,1.630692,0.582489,1.626312,No
325.2631,16,1,3.1,Panel-9-Target-2,-0.3783264,1.82901,Eye-Gaze,-0.3579903,1.83496,0.5222168,1.648773,No
332.1847,16,1,3.1,Panel-9-Target-3,0.4161072,1.294525,Eye-Gaze,0.4618715,1.294881,-0.3783264,1.82901,No
337.9397,16,1,3.1,Panel-9-Target-4,-0.1756897,2.111481,Eye-Gaze,-0.1956791,2.128628,0.4161072,1.294525,No
348.8058,16,1,3.1,Panel-9-Target-5,0.1359558,1.112274,Eye-Gaze,0.1557597,1.10509,-0.1756897,2.111481,No
351.8218,16,1,3.1,Panel-9-Target-6,0.1377563,2.173828,Eye-Gaze,0.1370975,2.136067,0.1359558,1.112274,No
353.4697,16,1,3.1,Panel-9-Target-7,-0.1720581,1.168884,Eye-Gaze,-0.133953,1.195311,0.1377563,2.173828,No
371.3146,16,1,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.4307518,1.98917,-0.1720581,1.168884,No
377.7631,16,1,3.1,Panel-9-Target-9,-0.3777161,1.466034,Eye-Gaze,-0.3792956,1.43531,0.4212341,1.991791,No
379.148,16,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5207987,1.635947,-0.3777161,1.466034,No
379.1808,16,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.5229757,1.641616,0.5222168,1.648773,No
380.1655,16,1,1.8,Panel-3-Target-2,-0.2926025,1.798035,Eye-Gaze,-0.2816313,1.800923,0.4237671,1.651306,No
381.2138,16,1,1.8,Panel-3-Target-3,0.3410034,1.37616,Eye-Gaze,0.3457809,1.37464,-0.2926025,1.798035,No
382.1131,16,1,1.8,Panel-3-Target-4,-0.1308899,2.018158,Eye-Gaze,-0.1526294,2.042384,0.3410034,1.37616,No
385.4182,16,1,1.8,Panel-3-Target-5,0.1241455,1.234009,Eye-Gaze,0.2347522,1.272862,-0.1308899,2.018158,No
386.6264,16,1,1.8,Panel-3-Target-6,0.1138306,2.07547,Eye-Gaze,0.198117,2.075801,0.1241455,1.234009,No
388.4105,16,1,1.8,Panel-3-Target-7,-0.1411743,1.291321,Eye-Gaze,-0.1005865,1.34805,0.1138306,2.07547,No
389.5095,16,1,1.8,Panel-3-Target-8,0.3440247,1.926453,Eye-Gaze,0.4433177,1.954384,-0.1411743,1.291321,No
392.6269,16,1,1.8,Panel-3-Target-9,-0.2974548,1.511444,Eye-Gaze,-0.2255711,1.569722,0.3440247,1.926453,No
393.9629,16,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.4955439,1.667731,-0.2974548,1.511444,No
393.9964,16,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.5049776,1.683385,0.4237671,1.651306,No
396.6541,16,1,1.4,Panel-8-Target-2,-0.2387085,1.770538,Eye-Gaze,-0.04860866,1.78207,0.3586731,1.633179,No
397.9236,16,1,1.4,Panel-8-Target-3,0.2810364,1.403687,Eye-Gaze,0.2460086,1.444117,-0.2387085,1.770538,No
399.0921,16,1,1.4,Panel-8-Target-4,-0.1048279,1.970001,Eye-Gaze,-0.03973886,1.989936,0.2810364,1.403687,No
403.4539,16,1,1.4,Panel-8-Target-5,0.09292603,1.270691,Eye-Gaze,0.2292789,1.313462,-0.1048279,1.970001,No
404.7704,16,1,1.4,Panel-8-Target-6,0.1011047,2.025024,Eye-Gaze,0.1581509,1.958649,0.09292603,1.270691,No
406.0031,16,1,1.4,Panel-8-Target-7,-0.1011963,1.305084,Eye-Gaze,-0.116178,1.358804,0.1011047,2.025024,No
407.6197,16,1,1.4,Panel-8-Target-8,0.285553,1.901215,Eye-Gaze,0.3647406,1.899265,-0.1011963,1.305084,No
410.0667,16,1,1.4,Panel-8-Target-9,-0.2272034,1.504578,Eye-Gaze,-0.2170663,1.532747,0.285553,1.901215,No
412.4131,16,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.5323913,1.631209,-0.2272034,1.504578,No
412.4471,16,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.5421332,1.630398,0.3586731,1.633179,No
413.6298,16,1,1.2,Panel-5-Target-2,-0.2362671,1.719391,Eye-Gaze,-0.138503,1.75151,0.3756104,1.577484,No
414.8286,16,1,1.2,Panel-5-Target-3,0.3034363,1.3349,Eye-Gaze,0.3541552,1.41076,-0.2362671,1.719391,No
417.2035,16,1,1.2,Panel-5-Target-4,-0.08847046,1.918884,Eye-Gaze,0.04966111,1.962519,0.3034363,1.3349,No
418.2874,16,1,1.2,Panel-5-Target-5,0.1159668,1.213837,Eye-Gaze,0.09106043,1.287179,-0.08847046,1.918884,No
419.6198,16,1,1.2,Panel-5-Target-6,0.1213989,1.974823,Eye-Gaze,0.1991487,1.922009,0.1159668,1.213837,No
423.6513,16,1,1.2,Panel-5-Target-7,-0.08242798,1.264496,Eye-Gaze,0.03986263,1.314242,0.1213989,1.974823,No
424.7222,16,1,1.2,Panel-5-Target-8,0.3140259,1.831757,Eye-Gaze,0.3029511,1.830184,-0.08242798,1.264496,No
425.7567,16,1,1.2,Panel-5-Target-9,-0.2323303,1.448608,Eye-Gaze,-0.08638035,1.44572,0.3140259,1.831757,No
436.1242,16,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.5541481,1.590556,-0.2323303,1.448608,No
36.54076,16,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5446981,1.624202,0,0,No
38.01083,16,2,2.6,Panel-1-Target-2,-0.3537903,1.814087,Eye-Gaze,-0.336847,1.807147,0.5403748,1.646729,No
53.23821,16,2,2.6,Panel-1-Target-3,0.4385071,1.3349,Eye-Gaze,0.5036194,1.284166,-0.3537903,1.814087,No
54.52543,16,2,2.6,Panel-1-Target-4,-0.1441956,2.068604,Eye-Gaze,-0.1053029,2.078333,0.4385071,1.3349,No
61.42298,16,2,2.6,Panel-1-Target-5,0.1668396,1.165222,Eye-Gaze,0.1757348,1.120607,-0.1441956,2.068604,No
69.37698,16,2,2.6,Panel-1-Target-6,0.1616821,2.123627,Eye-Gaze,0.2277635,2.076139,0.1668396,1.165222,No
72.5155,16,2,2.6,Panel-1-Target-7,-0.146637,1.217957,Eye-Gaze,-0.06093909,1.218164,0.1616821,2.123627,No
75.80079,16,2,2.6,Panel-1-Target-8,0.4370117,1.960846,Eye-Gaze,0.4831445,1.914884,-0.146637,1.217957,No
76.88332,16,2,2.6,Panel-1-Target-9,-0.3453064,1.481628,Eye-Gaze,-0.3087794,1.475439,0.4370117,1.960846,No
79.41645,16,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.6008082,1.608024,-0.3453064,1.481628,No
79.44998,16,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6008082,1.608024,0.5403748,1.646729,No
80.80907,16,2,3.8,Panel-2-Target-2,-0.4997864,1.86911,Eye-Gaze,-0.489994,1.855622,0.6600037,1.646729,No
81.67548,16,2,3.8,Panel-2-Target-3,0.5172729,1.229431,Eye-Gaze,0.5278803,1.189226,-0.4997864,1.86911,No
88.4623,16,2,3.8,Panel-2-Target-4,-0.2371826,2.213043,Eye-Gaze,-0.2463113,2.216378,0.5172729,1.229431,No
90.68212,16,2,3.8,Panel-2-Target-5,0.1668396,1.009308,Eye-Gaze,0.1494207,0.9827167,-0.2371826,2.213043,No
114.9851,16,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Eye-Gaze,0.1406525,2.260086,0.1668396,1.009308,No
130.8684,16,2,3.8,Panel-2-Target-7,-0.2390137,1.084961,Eye-Gaze,-0.2484207,1.075585,0.1616821,2.28183,No
138.5124,16,2,3.8,Panel-2-Target-8,0.5248413,2.061707,Eye-Gaze,0.5456852,2.062234,-0.2390137,1.084961,No
144.3902,16,2,3.8,Panel-2-Target-9,-0.5009766,1.428894,Eye-Gaze,-0.4996533,1.411324,0.5248413,2.061707,No
145.8569,16,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6394441,1.623114,-0.5009766,1.428894,No
146.0405,16,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.6646233,1.641989,0.6600037,1.646729,No
147.2401,16,2,2.5,Panel-7-Target-2,-0.4428406,1.828094,Eye-Gaze,-0.417803,1.804732,0.582489,1.626312,No
167.646,16,2,2.5,Panel-7-Target-3,0.460022,1.250519,Eye-Gaze,0.5123551,1.259229,-0.4428406,1.828094,No
168.3628,16,2,2.5,Panel-7-Target-4,-0.213562,2.143341,Eye-Gaze,-0.1978005,2.14187,0.460022,1.250519,No
172.7638,16,2,2.5,Panel-7-Target-5,0.1513977,1.045776,Eye-Gaze,0.22154,1.039773,-0.213562,2.143341,No
203.3119,16,2,2.5,Panel-7-Target-6,0.1462402,2.208221,Eye-Gaze,0.1846467,2.196376,0.1513977,1.045776,No
208.1298,16,2,2.5,Panel-7-Target-7,-0.2087097,1.114105,Eye-Gaze,-0.1475129,1.089982,0.1462402,2.208221,No
212.7838,16,2,2.5,Panel-7-Target-8,0.4575806,2.003265,Eye-Gaze,0.5290926,1.963814,-0.2087097,1.114105,No
215.3649,16,2,2.5,Panel-7-Target-9,-0.4428406,1.423859,Eye-Gaze,-0.3820032,1.416718,0.4575806,2.003265,No
217.7305,16,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.6301023,1.639595,-0.4428406,1.423859,No
217.7968,16,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.6301023,1.639595,0.582489,1.626312,No
218.7635,16,2,1.8,Panel-3-Target-2,-0.2926025,1.798035,Eye-Gaze,-0.1674216,1.79369,0.4237671,1.651306,No
219.7467,16,2,1.8,Panel-3-Target-3,0.3410034,1.37616,Eye-Gaze,0.4410429,1.398708,-0.2926025,1.798035,No
223.5694,16,2,1.8,Panel-3-Target-4,-0.1308899,2.018158,Eye-Gaze,-0.01519768,1.933147,0.3410034,1.37616,No
235.5715,16,2,1.8,Panel-3-Target-5,0.1241455,1.234009,Eye-Gaze,0.2234911,1.310963,-0.1308899,2.018158,No
237.0554,16,2,1.8,Panel-3-Target-6,0.1138306,2.07547,Eye-Gaze,0.1814277,1.984771,0.1241455,1.234009,No
239.763,16,2,1.8,Panel-3-Target-7,-0.1411743,1.291321,Eye-Gaze,-0.0444122,1.32714,0.1138306,2.07547,No
245.63,16,2,1.8,Panel-3-Target-8,0.3440247,1.926453,Eye-Gaze,0.3598889,1.941223,-0.1411743,1.291321,No
246.8145,16,2,1.8,Panel-3-Target-9,-0.2974548,1.511444,Eye-Gaze,-0.1848683,1.514444,0.3440247,1.926453,No
249.5227,16,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.5086201,1.598749,-0.2974548,1.511444,No
249.5561,16,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5042786,1.598773,0.4237671,1.651306,No
250.5564,16,2,3.1,Panel-9-Target-2,-0.3783264,1.82901,Eye-Gaze,-0.3914747,1.814926,0.5222168,1.648773,No
251.7728,16,2,3.1,Panel-9-Target-3,0.4161072,1.294525,Eye-Gaze,0.4542654,1.296657,-0.3783264,1.82901,No
253.5724,16,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Eye-Gaze,-0.1650507,2.111968,0.4161072,1.294525,No
255.0573,16,2,3.1,Panel-9-Target-5,0.1359558,1.112274,Eye-Gaze,0.1908246,1.102412,-0.1756897,2.111481,No
256.2728,16,2,3.1,Panel-9-Target-6,0.1377563,2.173828,Eye-Gaze,0.1345621,2.166494,0.1359558,1.112274,No
258.8162,16,2,3.1,Panel-9-Target-7,-0.1720581,1.168884,Eye-Gaze,-0.1391716,1.160448,0.1377563,2.173828,No
266.0074,16,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.4477839,2.003176,-0.1720581,1.168884,No
267.2075,16,2,3.1,Panel-9-Target-9,-0.3777161,1.466034,Eye-Gaze,-0.3821943,1.415146,0.4212341,1.991791,No
268.1776,16,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5404574,1.616191,-0.3777161,1.466034,No
268.2108,16,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.5467566,1.62773,0.5222168,1.648773,No
269.1809,16,2,1.4,Panel-8-Target-2,-0.2387085,1.770538,Eye-Gaze,-0.1279554,1.724021,0.3586731,1.633179,No
269.9975,16,2,1.4,Panel-8-Target-3,0.2810364,1.403687,Eye-Gaze,0.2738842,1.433432,-0.2387085,1.770538,No
270.7376,16,2,1.4,Panel-8-Target-4,-0.1048279,1.970001,Eye-Gaze,-0.09066497,1.934645,0.2810364,1.403687,No
272.4609,16,2,1.4,Panel-8-Target-5,0.09292603,1.270691,Eye-Gaze,0.1459741,1.356734,-0.1048279,1.970001,No
280.748,16,2,1.4,Panel-8-Target-6,0.1011047,2.025024,Eye-Gaze,0.1554684,1.866226,0.09292603,1.270691,No
281.7552,16,2,1.4,Panel-8-Target-7,-0.1011963,1.305084,Eye-Gaze,-0.0360596,1.360909,0.1011047,2.025024,No
285.1801,16,2,1.4,Panel-8-Target-8,0.285553,1.901215,Eye-Gaze,0.4546304,1.850997,-0.1011963,1.305084,No
288.9689,16,2,1.4,Panel-8-Target-9,-0.2272034,1.504578,Eye-Gaze,-0.1548228,1.523496,0.285553,1.901215,No
